entry_date,exit_date,entry_price,exit_price,underlying_return,lower_strike,upper_strike,spread_cost,payoff,pl,roi,volatility
2021-03-18,2021-04-08,1736.4093,1755.9399,1.1247693732117314,1701.681114,1788.501579,39.03706439514531,54.2587860000001,15.221721604854793,38.99299765672898,0.16716054906282996
2021-04-16,2021-05-07,1776.3064,1830.4771,3.049625897874386,1740.780272,1829.595592,39.45184933706008,88.81531999999993,49.36347066293985,125.12333766967177,0.14037660110761205
2021-05-17,2021-06-07,1866.1324,1898.9962,1.761064756177011,1828.809752,1922.116372,40.922485313098036,70.18644800000015,29.26396268690212,71.51071706179003,0.11876961652788642
2021-06-15,2021-07-06,1858.6949,1796.6873,-3.3360827535492743,1821.521002,1914.455747,40.475463426585065,0.0,-40.475463426585065,-100.0,0.10863480312175862
2021-07-14,2021-08-04,1827.0616,1811.405,-0.8569278671282876,1790.520368,1881.873448,39.88770121255743,20.88463200000001,-19.00306921255742,-47.641424887566295,0.11220588795316665
2021-08-12,2021-09-02,1752.4375,1809.4005,3.2505010877706075,1717.38875,1805.0106250000001,38.77226523952763,87.62187500000005,48.84960976047242,125.99111622364308,0.13331305977263586
2021-09-10,2021-10-01,1787.3383,1760.3602,-1.5094008783899437,1751.591534,1840.958449,38.86441239802613,8.768666000000167,-30.095746398025966,-77.43780116833693,0.10661556532910801
2021-10-11,2021-11-01,1753.8558,1793.045,2.2344596402965378,1718.778684,1806.4714740000002,38.7970248994628,74.26631599999996,35.46929110053716,91.42270880937649,0.1330119374076724
2021-11-09,2021-11-30,1831.4833,1773.7845,-3.150386356239232,1794.853634,1886.427799,40.53747397311213,0.0,-40.53747397311213,-100.0,0.13402846179861724
2021-12-08,2021-12-29,1782.0601,1803.66,1.2120747218345773,1746.418898,1835.521903,38.91570676064788,57.24110200000018,18.325395239352304,47.08997154301514,0.11259097322820132
2022-01-06,2022-01-27,1788.6758,1796.51,0.43798881832024517,1752.902284,1842.336074,38.98602470119539,43.60771599999998,4.621691298804592,11.854738548562201,0.10989732217789779
2022-02-04,2022-02-25,1807.494,1887.5608,4.429713183003647,1771.34412,1861.71882,39.292956556854705,90.37470000000008,51.08174344314537,130.00229028129496,0.10627884579563955
2022-03-07,2022-03-28,1998.11,1923.2025,-3.7489177272522434,1958.1478,2058.0533,44.45381739619569,0.0,-44.45381739619569,-100.0,0.14368824615434045
2022-04-05,2022-04-26,1923.7574,1905.5576,-0.9460548403868341,1885.282252,1981.470122,43.34423280557547,20.275348000000122,-23.06888480557535,-53.22250115500474,0.17300220412307543
2022-05-04,2022-05-25,1880.9229,1852.8307,-1.4935327758516914,1843.3044419999999,1937.3505870000001,41.5481832161409,9.526258000000098,-32.0219252161408,-77.07178205496294,0.13051569511133254
2022-06-02,2022-06-23,1868.1277,1822.4293,-2.4462139285231888,1830.765146,1924.171531,41.35928417229621,0.0,-41.35928417229621,-100.0,0.13449202406939123
2022-07-01,2022-07-22,1810.1801,1726.46,-4.624959693237152,1773.976498,1864.485503,40.311044561974484,0.0,-40.311044561974484,-100.0,0.14558794155871294
2022-08-01,2022-08-22,1771.7292,1735.705,-2.033279126403742,1736.294616,1824.8810760000001,39.53271077449983,0.0,-39.53271077449983,-100.0,0.1496658497206956
2022-08-30,2022-09-20,1723.5498,1663.1089,-3.5067684148145872,1689.078804,1775.256294,37.74113623941085,0.0,-37.74113623941085,-100.0,0.11659133066395348
2022-09-28,2022-10-19,1659.4449,1628.4883,-1.8654792334472758,1626.2560019999999,1709.228247,37.12517613444197,2.232298000000128,-34.892878134441844,-93.98710462162853,0.1554265830707551
2022-10-27,2022-11-17,1662.9399,1760.87,5.888974099424749,1629.681102,1712.828097,37.36613912502355,83.14699500000006,45.78085587497651,122.51963126775853,0.16584879659450494
2022-11-25,2022-12-16,1756.14,1792.34,2.0613390731946124,1721.0172,1808.8242000000002,39.71454184268168,71.32279999999992,31.608258157318232,79.58862595601812,0.18378799239267668
2022-12-26,2023-01-16,1797.6146,1918.0006,6.696986105920599,1761.6623080000002,1851.5430380000003,40.33678950054764,89.88073000000009,49.54394049945245,122.82569116905005,0.16243485300090282
2023-01-24,2023-02-14,1937.45,1854.29,-4.292239799736775,1898.701,1995.5735000000002,42.39575095991222,0.0,-42.39575095991222,-100.0,0.11556968395422923
2023-02-22,2023-03-15,1825.04,1918.0975,5.098929338535063,1788.5392,1879.7912000000001,40.28201279137244,91.25200000000018,50.96998720862774,126.53287081906801,0.12917296164875616
2023-03-23,2023-04-14,1993.5033,2003.04,0.47838897482637144,1953.6332340000001,2053.308399,45.442080033320906,49.406765999999834,3.9646859666789283,8.72470178251475,0.21247657772821396
2023-04-24,2023-05-15,1988.8757,2020.5997,1.5950720298910648,1949.098186,2048.541971,44.306190506165876,71.50151400000004,27.195323493834167,61.380414752763556,0.14630967680386225
2023-05-23,2023-06-13,1974.7275,1943.3285,-1.5900421703754053,1935.2329499999998,2033.969325,43.776660508573684,8.09555000000023,-35.681110508573454,-81.50715494066819,0.1368677581535369
2023-06-21,2023-07-12,1932.2631,1957.0885,1.2847836301381532,1893.617838,1990.230993,42.34065135671793,63.470662000000175,21.130010643282247,49.90478409333606,0.11762597541715077
